"1679","Max Number of K-Sum Pairs","sorting,two_pointer,map_freq","map","Sort and use left/right pointers or a freq map to count pairs that sum to K."
"2337","Move Pieces to Obtain a String","greedy_alignment_check_of_l_r","","Check that L moves left only, R moves right only. Positions must match in order."
"388","Longest Absolute File Path","stack,counting_depth_from_t","stack","Split input by lines, track current path length in a stack. Update max length for files."
"395","Longest Substring with At Least K Repeating Characters","divide_and_conquer,sliding_window","","If a char freq < k, split around it. Otherwise entire substring is valid."
"2981","Find Longest Special Substring That Occurs Thrice I","string_hashing,suffix_array_approach","","Likely do a binary search on substring length, check if it appears 3 times via hash or suffix structure."
"382","Linked List Random Node","reservoir_sampling_for_single_item","linkedlist","Traverse nodes, pick each with probability 1/i. Return final pick."
"2593","Find Score of an Array After Marking All Elements","greedy,dp_approach_problem_specific","","Pick smallest unmarked, add to score, mark neighbors. Possibly a sorted approach."
"2125","Number of Laser Beams in a Bank","multiply_device_counts_in_consecutive_non_empty_rows","","For each row, count '1's. Multiply device counts of consecutive non-empty rows."
"1277","Count Square Submatrices with All Ones","dp_counting_squares","","dp[i][j] = 1 + min(top, left, diag) if cell=1. Sum all dp values."
"1094","Car Pooling","prefix_difference,min_heap","heap","Track passenger changes at start/end, accumulate. Use a min-heap or prefix sums to check capacity."
"503","Next Greater Element II","monotonic_stack,circular_array","stack","Traverse array twice mod n. Maintain stack to find next greater element for each index."
"729","My Calendar I","interval_booking_check","","Keep a data structure of intervals. Before adding, check if it overlaps with existing ones."
"2352","Equal Row and Column Pairs","compare_row_patterns_with_column_patterns","","Build row strings in a map. For each column, build a string. Count matches."
"515","Find Largest Value in Each Tree Row","bfs_track_max_in_each_level","tree","Level-order BFS, track the maximum node value in each row."
"1980","Find Unique Binary String","diagonal,backtracking_approach","","Flip the i-th bit of the i-th string to ensure difference. This diagonal-flip trick guarantees uniqueness."
"1014","Best Sightseeing Pair","dp_track_best_ai_plus_i_while_scanning","","We want max of A[i] + A[j] + (i-j). Keep best(A[i]+i) while scanning."
"155","Min Stack","stack_with_a_min_tracker","stack","Push normal stack. Track min in parallel. On pop, restore min if needed."
"2466","Count Ways To Build Good Strings","dp_with_steps,zero_one_increments","","dp[i] = dp[i-zero] + dp[i-one]. Possibly mod the result."
"1055","Shortest Way to Form String","greedy_scanning_of_s_to_build_t","","Repeatedly match a subsequence of S to a chunk of T. Count how many subsequences used."
"310","Minimum Height Trees","bfs_from_leaves_inward","tree","Peel off leaf nodes level by level. The last 1–2 nodes are the MHT roots."
"542","01 Matrix","multi_source_bfs_from_all_zero_cells","array","Push all zero cells initially, BFS outward to set distance for 1-cells."
"2270","Number of Ways to Split Array","prefix_sums,vs_suffix_sums","","We want splits where prefix >= suffix. For each i, check sum(0..i) >= sum(i+1..end)."
"1930","Unique Length-3 Palindromic Subsequences","track_positions_of_each_character","","For each character as an outer pair, gather distinct middle chars."
"438","Find All Anagrams in a String","sliding_window,freq_compare","map","Keep a frequency of p. Slide a window of size len(p) over s, compare freq."
"2381","Shifting Letters II","prefix_approach_on_shift_ranges","","Track shift increments in a prefix array, apply cumulative shifts to each char."
"130","Surrounded Regions","dfs_bfs_from_board_edges","array","Mark 'O' connected to edges as safe. Flip remaining 'O' to 'X'."
"1769","Minimum Number of Operations to Move All Balls to Each Box","prefix_sums,counting_distances","","Compute total distance for each box. Possibly use prefix sums in O(n)."
"547","Number of Provinces","union_find,dfs_adjacency","unionfind","If matrix[i][j]==1, union i and j. Count distinct sets in the end."
"393","UTF-8 Validation","check_leading_bits_of_each_byte","","Check how many leading 1 bits for the first byte, then verify subsequent bytes start with '10'."
"402","Remove K Digits","monotonic_stack,keep_smaller_digits","stack","Pop while the top is larger than current digit and k>0. If leftover k, remove from end."
"916","Word Subsets","frequency_requirement_across_b","map","Compute the max freq needed for each letter in B. Check if each A meets those freq counts."
"1400","Construct K Palindrome Strings","check_number_of_odd_freq_chars","map","If the # of odd freq characters > k, not possible. Else rearrange into k palindrome strings."
"2116","Check if a Parentheses String Can Be Valid","greedy,partial_lock_approach","","We have locked parentheses. Track min/max open. If feasible final range includes 0, return true."
"1062","Longest Repeating Substring","binary_search,rolling_hash,suffix_structures","","Try mid length, check if substring repeats. If yes, go bigger; else go smaller."
"2348","Number of Zero-Filled Subarrays","count_consecutive_zero_segments","","A run of length L zeroes contributes L*(L+1)/2 subarrays."
"2657","Find the Prefix Common Array of Two Arrays","set_based,index_based_counting","set","At prefix i, count how many elements appear in both arrays. Possibly store visited in a set."
"2013","Detect Squares","hash_points_by_x_or_y","map","For each new point, check potential square corners. Maintain freq in a map."
"2326","Spiral Matrix IV","spiral_fill_with_linked_list","linkedlist","Traverse the matrix in spiral order, placing linked-list values. Stop if list empty or end of spiral."
"3428","Maximum and Minimum Sums of at Most Size K Subsequences","likely_sliding_window,choose_subsequences","","We can pick up to K disjoint subsequences. Possibly sort or sliding window strategy."
"92","Reverse Linked List II","linked_list_partial_reverse","linkedlist","Reverse a subrange [m..n] in place. Reconnect sublists accordingly."
"271","Encode and Decode Strings","delim,length_prefix_approach","","Encode by storing length + a delimiter, decode by reading length then substring."
"39","Combination Sum","backtracking,unlimited_usage","","Pick any candidate multiple times or skip it. Collect all combos summing to target."
"1267","Count Servers that Communicate","row_col_counting_in_a_grid","array","A server is connected if it shares row or column with another. Count such servers."
"802","Find Eventual Safe States","graph_cycle_detection","graph","A node is safe if it doesn’t lead to a cycle. Use DFS color or topological approach."
"61","Rotate List","linked_list_rotate_by_k_steps","linkedlist","Link tail to head (circular), then break at the new head after length-k steps."
"655","Print Binary Tree","dfs_placing_nodes_in_the_correct_position","tree","Find tree height for matrix dims. Recursively place each node in mid of range."
"994","Rotting Oranges","multi_source_bfs_from_rotten_oranges","array","Push all rotten oranges initially, BFS outward. Track time until all fresh become rotten."
"1541","Minimum Insertions to Balance a Parentheses String","greedy_to_form_complete_pairs","","We need '(' and ')' in pairs. Insert missing parentheses to fix mismatches."
"2915","Length of the Longest Subsequence That Sums to Target","likely_dp,backtracking_approach","","We want the max-length subsequence summing to target. Possibly subset-sum with an extra dimension for length."
"2658","Maximum Number of Fish in a Grid","dfs_bfs_with_sum_of_fish","array","Similar to max island area but each cell has fish. DFS/BFS to find largest connected sum."
"939","Minimum Area Rectangle","use_points_set_to_find_rectangle_corners","set","For each pair of points in the same row, see if the matching pair in another row exists. Track min area."
"684","Redundant Connection","union_find_in_a_tree","unionfind","Add edges. If it forms a cycle in union-find, that edge is redundant."
"373","Find K Pairs with Smallest Sums","heap,k_limited_bfs","heap","Push the pair sums into a min-heap, pop smallest, push next from row/col if available."
"1448","Count Good Nodes in Binary Tree","dfs_track_max_so_far","tree","If the current node >= max so far, increment result. Update max, recurse children."
"86","Partition List","linked_list_partition_by_x","linkedlist","Build two lists: < x and >= x. Concatenate them at the end."
"609","Find Duplicate File in System","map_file_contents_list_of_paths","map","Parse each path, store content as key. Multiple paths for the same content => duplicates."
"540","Single Element in a Sorted Array","binary_search_on_pairs","","Every pair is matched except the single. Compare mid with neighbors to pick search side."
"300","Longest Increasing Subsequence","dp,patience_sorting","","DP O(n^2) or maintain a tails array in O(n log n)."
"1838","Frequency of the Most Frequent Element","sliding_window,prefix_sums","","Keep a window. If we add a new element, can we make all equal by expansions? If not, shrink window."
"1926","Nearest Exit from Entrance in Maze","bfs_from_the_entrance","array","Traverse in all directions, track steps. If we reach a boundary cell != entrance, return steps."
"516","Longest Palindromic Subsequence","dp_with_two_indices","","If s[i]==s[j], dp[i][j] = 2+dp[i+1][j-1]. Else max of dp[i+1][j], dp[i][j-1]."
"1726","Tuple with Same Product","hash_product_list_of_pairs","map","For each pair, compute product. If repeated, update combination counts."
"213","House Robber II","dp_on_circular_array","","Compute best for [0..n-2] and [1..n-1]. Return the max, since we can’t rob both ends."
"981","Time Based Key-Value Store","map_of_key_list_of_timestamp_value","map","For get(key, timestamp), do a binary search in the list of (timestamp, value) pairs."
"1248","Count Number of Nice Subarrays","sliding_window,counting_odd_numbers","","Expand window tracking # of odd nums. If exactly k, shift left to find all sub-windows."
"2342","Max Sum of a Pair With Equal Sum of Digits","map_digit_sum_top_two_values","map","For each number, compute digit_sum. Track top two in that bucket, update global max of their sum."
"1008","Construct Binary Search Tree from Preorder Traversal","recursively_with_boundaries,stack","tree;stack","Root=first element. Next smaller => left, bigger => right. Or a stack approach for building BST."
"364","Nested List Weight Sum II","reverse_depth_weighting","list","First find max depth, then weight each level by (maxDepth - depth + 1). Sum up."
"3066","Minimum Operations to Exceed Threshold Value II","problem_specific_possibly_bfs,dp","","We want to exceed a threshold with minimal steps. Possibly BFS or DP with given increments."
"602","Friend Requests II: Who Has the Most Friends","sql_grouping_or_join","","Count friend relationships, group by user, pick the user with max. Possibly subselect or rank."
"1352","Product of the Last K Numbers","keep_prefix_product,handle_zeros","array","Maintain prefix product. If zero occurs, reset. For getProduct(k), divide prefix if no zero interruption."
"1254","Number of Closed Islands","dfs_from_boundary_to_mark_open_water","array","Mark all reachable '0' from edges as open. Then count islands fully enclosed by '1'."
"1079","Letter Tile Possibilities","backtracking,frequency_map","map","Generate all permutations of the multiset of letters. Count distinct results."
"277","Find the Celebrity","elimination,verify","","If a knows b, a can't be celebrity. Narrow down to one candidate, then verify by checks."
"1415","The k-th Lexicographical String of All Happy Strings of Length n","backtracking,bfs_in_lex_order","","Build strings from 'abc', disallow consecutive duplicates. Then pick the k-th in sorted order."
"304","Range Sum Query 2D - Immutable","2d_prefix_sum","","Build sums[x][y] of sub-rectangle (0,0..x,y). Query in O(1) using prefix differences."
"311","Sparse Matrix Multiplication","only_multiply_non_zero_elements","","For each non-zero in A’s row, multiply by matching B’s col non-zero partial products."
"650","2 Keys Keyboard","dp,bfs_for_minimal_steps","","Use copy/paste operations. Possibly factor-based approach or BFS for minimal steps to get n 'A's."
"95","Unique Binary Search Trees II","recursive_generation_of_bsts","tree","For each root i in [1..n], recursively build left subtree (1..i-1) and right subtree (i+1..n)."
"886","Possible Bipartition","graph_2_coloring","graph","Build adjacency from dislike pairs, attempt 2-coloring. If conflict, return false."
"487","Max Consecutive Ones II","sliding_window,allowing_one_zero_flip","","Expand window, if more than one zero, shrink. Track the longest run of 1s."
"2467","Most Profitable Path in a Tree","tree_dfs_with_path_constraints","tree","Likely track distances or father->child routes. Possibly a DP on edges to maximize profit."
"221","Maximal Square","dp_tracking_squares","","dp[i][j] = 1 + min(top, left, diagonal) if cell=1. Track max side found."
"740","Delete and Earn","transform_to_house_robber_on_freq_array","","Group identical numbers, apply house-robber logic skipping adjacent values."
"621","Task Scheduler","greedy_scheduling_based_on_most_frequent_tasks","","Let max frequency = f. We place them in slots, fill idle with other tasks if possible."
"974","Subarray Sums Divisible by K","prefix_sum_mod_technique","","Compute prefixSum%k. If sum%k repeats, the subarray in between is divisible by k."
"3371","Identify the Largest Outlier in an Array","problem_specific_possibly_check_deviation_from_mean","","Compute mean or median, find data point with largest difference."
"1524","Number of Sub-arrays With Odd Sum","prefix_sum_parity_counting","","Track even/odd prefix counts. The subarray sum is odd if start/end parity differs."
"204","Count Primes","sieve_of_eratosthenes","","Mark multiples of each prime up to sqrt(n). Count how many remain unmarked."
"59","Spiral Matrix II","generate_n_by_n_spiral","","Generate an n×n matrix in spiral order with values 1..n*n."
"2579","Count Total Number of Colored Cells","problem_statement_possibly_direct_formula_for_pattern","","Analyze the pattern of coloring at each step, derive a direct formula."
"2523","Closest Prime Numbers in Range","sieve,linear_scan_for_minimal_gap","","Generate primes up to the upper bound, track smallest difference of consecutive primes."
"763","Partition Labels","greedy_using_last_occurrences","","Track the last occurrence of each char. Partition so each chunk’s chars don’t appear outside that chunk."
